Batch Number,Record,Success,Error
1,"{""mbfc__Person__c"": null, ""mbfc__Completion_Date__c"": ""1975-01-01"", ""mbfc__Context__c"": ""001Ps00000l5AGgIAM"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""BA Journalism"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""none19750101bajournalism""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": null, ""mbfc__Completion_Date__c"": ""1983-01-01"", ""mbfc__Context__c"": ""001Ps00000l5TSzIAM"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""MDIV"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""none19830101mdiv""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frkslIAA"", ""mbfc__Completion_Date__c"": ""2017-01-01"", ""mbfc__Context__c"": ""001Ps00000l5WvXIAU"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Priestly Formation"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frksliaa20170101priestlyformation""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frkslIAA"", ""mbfc__Completion_Date__c"": ""2002-01-01"", ""mbfc__Context__c"": ""001Ps00000l4uzIIAQ"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Associate of Applied Science Electronic Engineerin"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frksliaa20020101associateofappliedscienc""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frkt4IAA"", ""mbfc__Completion_Date__c"": ""2007-01-01"", ""mbfc__Context__c"": ""001Ps00000l5AYOIA2"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Master of Arts in Pastoral Ministry"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frkt4iaa20070101masterofartsinpastoralmi""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frkt9IAA"", ""mbfc__Completion_Date__c"": ""2004-01-01"", ""mbfc__Context__c"": ""001Ps00000l5sO6IAI"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Theology"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frkt9iaa20040101theology""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frkt9IAA"", ""mbfc__Completion_Date__c"": ""2015-01-01"", ""mbfc__Context__c"": ""001Ps00000l5KEXIA2"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""S.T.B. Sacred Theology"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frkt9iaa20150101stbsacredtheology""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frkt9IAA"", ""mbfc__Completion_Date__c"": ""2015-01-01"", ""mbfc__Context__c"": ""001Ps00000l5KEXIA2"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Master of Divinity"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frkt9iaa20150101masterofdivinity""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frktCIAQ"", ""mbfc__Completion_Date__c"": ""2015-01-01"", ""mbfc__Context__c"": ""001Ps00000l5uphIAA"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Cell and Molecular Biology"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frktciaq20150101cellandmolecularbiology""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frktCIAQ"", ""mbfc__Completion_Date__c"": ""2019-01-01"", ""mbfc__Context__c"": ""001Ps00000l5fUCIAY"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""MA Teaching Secondary STEM/ESOL"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frktciaq20190101mateachingsecondarystem/""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlnlIAA"", ""mbfc__Completion_Date__c"": ""1969-01-01"", ""mbfc__Context__c"": ""001Ps00000l5QWhIAM"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""BA Philosophy"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlnliaa19690101baphilosophy""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlnlIAA"", ""mbfc__Completion_Date__c"": ""1970-01-01"", ""mbfc__Context__c"": ""001Ps00000l5X8NIAU"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": null, ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlnliaa19700101nan""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlnlIAA"", ""mbfc__Completion_Date__c"": ""1992-01-01"", ""mbfc__Context__c"": ""001Ps00000l5e8FIAQ"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""STB"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlnliaa19920101stb""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlnoIAA"", ""mbfc__Completion_Date__c"": ""2009-01-01"", ""mbfc__Context__c"": ""001Ps00000l5AYOIA2"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Master of Arts in Pastoral Ministry"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlnoiaa20090101masterofartsinpastoralmi""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlo0IAA"", ""mbfc__Completion_Date__c"": ""2000-01-01"", ""mbfc__Context__c"": ""001Ps00000l5FZiIAM"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Master of Divinity"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlo0iaa20000101masterofdivinity""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlo1IAA"", ""mbfc__Completion_Date__c"": ""2002-01-01"", ""mbfc__Context__c"": ""001Ps00000l5urJIAQ"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""BA History"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlo1iaa20020101bahistory""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlo1IAA"", ""mbfc__Completion_Date__c"": ""2007-01-01"", ""mbfc__Context__c"": ""001Ps00000l5spWIAQ"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""MA History"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlo1iaa20070101mahistory""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlo1IAA"", ""mbfc__Completion_Date__c"": ""2007-01-01"", ""mbfc__Context__c"": ""001Ps00000l5spWIAQ"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Graduate Diploma, Teaching"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlo1iaa20070101graduatediploma,teaching""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlo1IAA"", ""mbfc__Completion_Date__c"": ""2009-01-01"", ""mbfc__Context__c"": ""001Ps00000l5usvIAA"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Diploma, Religious Education"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlo1iaa20090101diploma,religiouseducati""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlo1IAA"", ""mbfc__Completion_Date__c"": ""2024-01-01"", ""mbfc__Context__c"": ""001Ps00000l56RZIAY"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Master of Arts in Theology"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlo1iaa20240101masterofartsintheology""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frloBIAQ"", ""mbfc__Completion_Date__c"": ""2003-01-01"", ""mbfc__Context__c"": ""001Ps00000l5uuXIAQ"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Hispanic Lay Ministry Formation Program"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlobiaq20030101hispaniclayministryforma""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frloWIAQ"", ""mbfc__Completion_Date__c"": ""2001-01-01"", ""mbfc__Context__c"": ""001Ps00000l5eL8IAI"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""BS Electrical Engineering"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlowiaq20010101bselectricalengineering""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": null, ""mbfc__Completion_Date__c"": ""2018-01-01"", ""mbfc__Context__c"": ""001Ps00000l5n8IIAQ"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Priestly Formation"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""none20180101priestlyformation""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": null, ""mbfc__Completion_Date__c"": ""2015-01-01"", ""mbfc__Context__c"": ""001Ps00000l5WvXIAU"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Bachelor of Arts"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""none20150101bachelorofarts""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlogIAA"", ""mbfc__Completion_Date__c"": ""1994-01-01"", ""mbfc__Context__c"": ""001Ps00000l5uw9IAA"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Masters in Spirituality"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlogiaa19940101mastersinspirituality""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frloiIAA"", ""mbfc__Completion_Date__c"": ""1992-01-01"", ""mbfc__Context__c"": ""001Ps00000l5jsgIAA"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Philosophy and Theology"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frloiiaa19920101philosophyandtheology""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frloiIAA"", ""mbfc__Completion_Date__c"": ""1996-01-01"", ""mbfc__Context__c"": ""001Ps00000l5X1vIAE"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""S.T.B."", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frloiiaa19960101stb""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frloiIAA"", ""mbfc__Completion_Date__c"": ""2007-01-01"", ""mbfc__Context__c"": ""001Ps00000l5X1vIAE"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""S.T.D. in Dogmatic Theology"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frloiiaa20070101stdindogmatictheology""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlojIAA"", ""mbfc__Completion_Date__c"": ""2009-01-01"", ""mbfc__Context__c"": ""001Ps00000l5NAeIAM"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Master of Arts in Theology"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frlojiaa20090101masterofartsintheology""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlonIAA"", ""mbfc__Completion_Date__c"": ""2001-01-01"", ""mbfc__Context__c"": ""001Ps00000l5KO7IAM"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""BA"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frloniaa20010101ba""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlonIAA"", ""mbfc__Completion_Date__c"": ""2006-01-01"", ""mbfc__Context__c"": ""001Ps00000l5uxlIAA"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""MDiv"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frloniaa20060101mdiv""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frlonIAA"", ""mbfc__Completion_Date__c"": ""2017-01-01"", ""mbfc__Context__c"": ""001Ps00000l5gQAIAY"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Licentiate, Pastoral/Theological Youth and Young Adult Ministry"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frloniaa20170101licentiate,pastoral/theo""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frloqIAA"", ""mbfc__Completion_Date__c"": ""1978-01-01"", ""mbfc__Context__c"": ""001Ps00000l4wonIAA"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""MA Liturgical Studies"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frloqiaa19780101maliturgicalstudies""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frloqIAA"", ""mbfc__Completion_Date__c"": ""1981-01-01"", ""mbfc__Context__c"": ""001Ps00000l4wonIAA"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""STL Biblical Studies"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frloqiaa19810101stlbiblicalstudies""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frloyIAA"", ""mbfc__Completion_Date__c"": ""2010-01-01"", ""mbfc__Context__c"": ""001Ps00000l5e0BIAQ"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Bachelor of Science, Psychology"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frloyiaa20100101bachelorofscience,psycho""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frloyIAA"", ""mbfc__Completion_Date__c"": ""2015-01-01"", ""mbfc__Context__c"": ""001Ps00000l5GluIAE"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Master of Arts, Bible and Theology"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frloyiaa20150101masterofarts,bibleandthe""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": null, ""mbfc__Completion_Date__c"": ""2000-01-01"", ""mbfc__Context__c"": ""001Ps00000l516vIAA"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""BA"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""none20000101ba""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": null, ""mbfc__Completion_Date__c"": ""2011-01-01"", ""mbfc__Context__c"": ""001Ps00000l5tKAIAY"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""MA"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""none20110101ma""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": null, ""mbfc__Completion_Date__c"": ""2011-01-01"", ""mbfc__Context__c"": ""001Ps00000l5lUgIAI"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""STB"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""none20110101stb""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": null, ""mbfc__Completion_Date__c"": ""2012-01-01"", ""mbfc__Context__c"": ""001Ps00000l5tKAIAY"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""MDiv"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""none20120101mdiv""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frjGzIAI"", ""mbfc__Completion_Date__c"": ""1987-01-01"", ""mbfc__Context__c"": ""001Ps00000l290yIAA"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Philosophy"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frjgziai19870101philosophy""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frjGzIAI"", ""mbfc__Completion_Date__c"": ""1993-01-01"", ""mbfc__Context__c"": ""001Ps00000l5v5pIAA"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Master of Divinity"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frjgziai19930101masterofdivinity""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frjH1IAI"", ""mbfc__Completion_Date__c"": ""2020-01-01"", ""mbfc__Context__c"": ""001Ps00000l5eMlIAI"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""BA Philosophy/Theology"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frjh1iai20200101baphilosophy/theology""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frjH1IAI"", ""mbfc__Completion_Date__c"": ""2022-01-01"", ""mbfc__Context__c"": ""001Ps00000l5v7RIAQ"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""MA Theology"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frjh1iai20220101matheology""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
1,"{""mbfc__Person__c"": ""003Ps00000frjH2IAI"", ""mbfc__Completion_Date__c"": ""2006-01-01"", ""mbfc__Context__c"": ""001Ps00000l5AYOIA2"", ""mbfc__Category__c"": ""Education/Studies"", ""mbfc__Affiliation__c"": ""Master of Arts in Pastoral Ministry"", ""RecordTypeId"": ""012Ps000002fU2pIAE"", ""Archdpdx_Migration_Id__c"": ""003ps00000frjh2iai20060101masterofartsinpastoralmi""}",False,"[{""statusCode"": ""INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST"", ""message"": ""Category: bad value for restricted picklist field: Education/Studies"", ""fields"": [""mbfc__Category__c""]}]"
